timestamp,price,volume,count,asset
1637452800000,1.077338710889036,7.110809461085795e+07,65883,xrp
1637366400000,1.0852030146563223,6.907110646416071e+07,75005,xrp
1637280000000,1.0616096320502226,1.574323293613002e+08,125153,xrp
1637193600000,1.0888611990499282,2.2447069644829598e+08,181621,xrp
1637107200000,1.0868302432451094,1.1296606182555856e+08,117297,xrp
1637020800000,1.1063423738536338,2.598598825063218e+08,195654,xrp
1636934400000,1.1969060208705,9.14908583374124e+07,75577,xrp
1636848000000,1.1844370303463612,7.566714282059655e+07,52869,xrp
1636761600000,1.1871697836802493,9.317072380491784e+07,70884,xrp
1636675200000,1.1886329084707155,1.5282107191217762e+08,120099,xrp
1636588800000,1.2153613364690865,1.3024771153836928e+08,126975,xrp
1636502400000,1.2567342393011054,3.2641429079087293e+08,281136,xrp
1636416000000,1.2582102314245056,1.6282050345144483e+08,134782,xrp
1636329600000,1.26361702511238,2.052606267434419e+08,176315,xrp
1636243200000,1.1966730563335333,1.112505687594383e+08,93898,xrp
1636156800000,1.1420483826809351,7.824284940272453e+07,70992,xrp
1636070400000,1.1691649262141757,1.0412136152271274e+08,83783,xrp
1635984000000,1.2040651233329327,1.448496923929782e+08,124367,xrp
1635897600000,1.1872824632558885,2.098263244928571e+08,184741,xrp
1635811200000,1.115962987882981,1.0611199361470968e+08,76991,xrp
1635724800000,1.0942122048578895,1.0349391033907714e+08,66191,xrp
1635638400000,1.106256682310287,1.5335121373755923e+08,107779,xrp
1635552000000,1.0860744238191604,7.787749927139696e+07,60437,xrp
1635465600000,1.0706806014660073,1.0162142786499405e+08,63308,xrp
1635379200000,1.0414776859414177,1.821457593456593e+08,119767,xrp
1635292800000,1.0338888621582683,2.628164755867229e+08,183799,xrp
1635206400000,1.118480401935447,1.1312401301406042e+08,92614,xrp
1635120000000,1.0925754663001828,6.4201718754234605e+07,49054,xrp
1635033600000,1.0790560355260366,5.808082001819454e+07,46973,xrp
1634947200000,1.0893570704998896,5.633362046039031e+07,46774,xrp
1634860800000,1.0978853923138114,9.326268750620393e+07,73794,xrp
1634774400000,1.1280916365617957,1.515892748724831e+08,113901,xrp
1634688000000,1.1243349354140235,9.702216746076097e+07,79247,xrp
1634601600000,1.0859435075517947,5.779770933538748e+07,46210,xrp
1634515200000,1.0874318554589508,9.498729730044448e+07,71387,xrp
1634428800000,1.097979620579257,1.02762748306625e+08,81016,xrp
1634342400000,1.150708954661535,9.346925706245837e+07,70410,xrp
1634256000000,1.1298049363032165,1.8068185005999112e+08,116903,xrp
1634169600000,1.1325964256802454,7.615769459385972e+07,60312,xrp
1634083200000,1.1031399909241868,9.181505932595107e+07,64581,xrp
1633996800000,1.095166852946127,1.0623247962237741e+08,91465,xrp
1633910400000,1.148219413677156,9.611656964646943e+07,82135,xrp
1633824000000,1.1789792575912152,1.451627856453922e+08,132273,xrp
1633737600000,1.1408201357554515,1.4132544583303e+08,117162,xrp
1633651200000,1.0725826772941465,6.368451318833011e+07,54581,xrp
1633564800000,1.0716818329475073,9.26800068551321e+07,73072,xrp
1633478400000,1.0690812225570478,1.1378187615102588e+08,90652,xrp
1633392000000,1.0608620665639923,9.664405247399157e+07,76589,xrp
1633305600000,1.0360427979207096,9.616136205737412e+07,78112,xrp
1633219200000,1.0590110848815197,8.348387505474296e+07,74492,xrp
1633132800000,1.0323383343047037,9.737001121914297e+07,80158,xrp
1633046400000,1.0130836116925668,1.4135852812445965e+08,109674,xrp
1632960000000,0.9451084625423706,7.523348760196656e+07,59356,xrp
1632873600000,0.9332844222385704,1.1854039422073519e+08,89299,xrp
1632787200000,0.9217253709379585,7.92304981260304e+07,65532,xrp
1632700800000,0.955541830526984,7.960868258333357e+07,75485,xrp
1632614400000,0.9297854446961942,8.749398323282301e+07,82407,xrp
1632528000000,0.9404814081667773,7.948865704319224e+07,71545,xrp
1632441600000,0.9325402539444577,1.6895621639806432e+08,130645,xrp
1632355200000,0.9934849647662264,8.242494381293854e+07,72749,xrp
1632268800000,0.9490997755592298,1.6277584834022087e+08,123787,xrp
1632182400000,0.9160143849791571,1.7187118458637568e+08,137196,xrp
1632096000000,0.9480855182731297,2.6836328930969217e+08,189204,xrp
1632009600000,1.0631520266589691,5.087765719522876e+07,49230,xrp
1631923200000,1.0796866976666017,4.852079311117765e+07,45812,xrp
1631836800000,1.0720292669444593,9.460864665634342e+07,83082,xrp
1631750400000,1.0960391449578417,1.0613401751192117e+08,80644,xrp
1631664000000,1.1020401983938115,6.951270998994525e+07,61385,xrp
1631577600000,1.0760853498743383,7.082100755187593e+07,66600,xrp
1631491200000,1.0609636999884755,1.226006784157007e+08,115771,xrp
1631404800000,1.0966312968625946,6.5609186615631066e+07,74963,xrp
1631318400000,1.0822137275282957,8.644110385566129e+07,89712,xrp
1631232000000,1.1096754537910334,2.8543663430212814e+08,233236,xrp
1631145600000,1.1056684201988396,1.596327165085705e+08,127529,xrp
1631059200000,1.088517973786443,2.4925557374195147e+08,206157,xrp
1630972800000,1.168611826499938,5.594873768159266e+08,393208,xrp
1630886400000,1.3630916262212702,1.8521495954391935e+08,158949,xrp
1630800000000,1.2768426456516089,8.527577379784834e+07,77509,xrp
